Klasifikasi,KlasifikasiId,TajukLatihan,TajukLatihanId,TempatLatihanId,TempatLatihan,JumlahJam,Jabatan,JabatanId,SkorPenilaian,SkorKlasifikasi
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,34,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,32,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,JABATAN SAINS DAN TEKNOLOGI,17,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,SEKOLAH PERNIAGAAN DAN EKONOMI,28,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PERHUTANAN DAN ALAM SEKITAR,7,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,SEKOLAH PERNIAGAAN DAN EKONOMI,28,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PERHUTANAN DAN ALAM SEKITAR,7,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,34,FAKULTI REKABENTUK DAN SENIBINA,11,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI KEJURUTERAAN,4,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,34,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,JABATAN SAINS DAN TEKNOLOGI,17,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,34,JABATAN SAINS DAN TEKNOLOGI,17,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI KEJURUTERAAN,4,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 2/2020,3,4,PLATFORM DALAM TALIAN: ZOOM MEETING,36,FAKULTI EKOLOGI MANUSIA,3,4.789,2
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,FAKULTI PERUBATAN VETERINAR,10,4.562,1
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,FAKULTI REKABENTUK DAN SENIBINA,11,4.562,1
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,FAKULTI SAINS,12,4.562,1
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,FAKULTI BIOTEKNOLOGI DAN SAINS BIOMOLEKUL,2,4.562,1
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,PUSAT ASASI SAINS PERTANIAN,22,4.562,1
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,FAKULTI PENGAJIAN PENDIDIKAN,6,4.562,1
CPD,1,KURSUS EDUCATIONAL RESEARCH DESIGN,6,5,"PUTRA LEARNING SPACE (PLS), CADE, UPM",6,FAKULTI REKABENTUK DAN SENIBINA,11,4.562,1
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",7,FAKULTI BIOTEKNOLOGI DAN SAINS BIOMOLEKUL,2,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",28,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,SEKOLAH PERNIAGAAN DAN EKONOMI,28,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN VETERINAR,10,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI KEJURUTERAAN,4,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,SEKOLAH PERNIAGAAN DAN EKONOMI,28,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",17,FAKULTI PERTANIAN,8,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,PUSAT ASASI SAINS PERTANIAN,22,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERTANIAN,8,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERTANIAN,8,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI KEJURUTERAAN,4,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI SAINS DAN TEKNOLOGI MAKANAN,13,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI KEJURUTERAAN,4,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI SAINS DAN TEKNOLOGI MAKANAN,13,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS DAN TEKNOLOGI,17,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS HAIWAN DAN PERIKANAN,18,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS DAN TEKNOLOGI,17,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,JABATAN SAINS HAIWAN DAN PERIKANAN,18,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERTANIAN,8,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN VETERINAR,10,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI SAINS,12,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI BAHASA MODEN DAN KOMUNIKASI,1,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",35,FAKULTI BAHASA MODEN DAN KOMUNIKASI,1,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN VETERINAR,10,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI EKOLOGI MANUSIA,3,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI BAHASA MODEN DAN KOMUNIKASI,1,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI BAHASA MODEN DAN KOMUNIKASI,1,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PENGAJIAN PENDIDIKAN,6,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERTANIAN,8,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI SAINS,12,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI EKOLOGI MANUSIA,3,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI KEJURUTERAAN,4,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN VETERINAR,10,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN VETERINAR,10,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI EKOLOGI MANUSIA,3,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERHUTANAN DAN ALAM SEKITAR,7,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",42,FAKULTI PERHUTANAN DAN ALAM SEKITAR,7,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",4,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",25,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",25,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",25,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
KAP,2,KURSUS ASAS PENGAJARAN (KAP) SIRI 1/2020,2,2,"DEWAN SEMINAR AL-FARABI, FEM, UPM",29,PUSAT PEMAJUAN KOMPETENSI BAHASA,24,4.789,2
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS PERHUTANAN,19,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS PERHUTANAN,19,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS PERHUTANAN,19,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS HAIWAN DAN PERIKANAN,18,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS HAIWAN DAN PERIKANAN,18,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS HAIWAN DAN PERIKANAN,18,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS PERHUTANAN,19,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS TANAMAN,21,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS TANAMAN,21,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS TANAMAN,21,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS SOSIAL DAN PENGURUSAN,20,4.769,1
CPD,1,"KURSUS SISTEM PUTRABLAST V3.8 (SIRI 9 - FSPM, UPMKB)",15,3,"MAKMAL D ICT, UPMKB",3,JABATAN SAINS DAN TEKNOLOGI,17,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN VETERINAR,10,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN VETERINAR,10,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,BAHAGIAN HAL EHWAL PELAJAR,0,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN DAN SAINS KESIHATAN,9,4.769,1
CPD,1,KURSUS SISTEM PUTRABLAST V3.8 (SIRI 8 - FPSK & FPV),14,1,"BILIK LATIHAN EXA, IDEC ALPHA, PUTRA INFOPORT, UPM",3,FAKULTI PERUBATAN VETERINAR,10,4.769,1
